Index,Timestamp,Spot,Put Strike,Put LTP,Put Entry,Call Strike,Call LTP,Call Entry,Sold Premium,Current Premium,PNL
48,11:07:36,22164,22000 PE,21.9,20.8,22350 CE,17.3,18.85,39.65,39.2,0.45
49,11:07:40,22163,22000 PE,21.9,20.8,22350 CE,17.05,18.85,39.65,38.95,0.7
50,11:07:43,22161,22000 PE,22.05,20.8,22350 CE,16.95,18.85,39.65,39.0,0.65
51,11:07:47,22162,22000 PE,22.05,20.8,22350 CE,16.8,18.85,39.65,38.85,0.8
52,11:07:50,22161,22000 PE,22.05,20.8,22350 CE,16.95,18.85,39.65,39.0,0.65
53,11:07:54,22162,22000 PE,22.05,20.8,22350 CE,17.45,18.85,39.65,39.5,0.15
54,11:07:57,22164,22000 PE,21.9,20.8,22350 CE,17.4,18.85,39.65,39.3,0.35
55,11:08:01,22165,22000 PE,21.75,20.8,22350 CE,17.6,18.85,39.65,39.35,0.3
56,11:08:05,22166,22000 PE,21.65,20.8,22350 CE,17.6,18.85,39.65,39.25,0.4
57,11:08:08,22165,22000 PE,21.65,20.8,22350 CE,17.6,18.85,39.65,39.25,0.4
58,11:08:12,22165,22000 PE,21.7,20.8,22350 CE,17.5,18.85,39.65,39.2,0.45
59,11:08:16,22165,22000 PE,21.65,20.8,22350 CE,17.5,18.85,39.65,39.15,0.5
60,11:08:19,22166,22000 PE,21.75,20.8,22350 CE,17.4,18.85,39.65,39.15,0.5
61,11:08:22,22166,22000 PE,21.7,20.8,22350 CE,17.5,18.85,39.65,39.2,0.45
62,11:08:26,22166,22000 PE,21.7,20.8,22350 CE,17.25,18.85,39.65,38.95,0.7
63,11:08:31,22165,22000 PE,21.85,20.8,22350 CE,17.05,18.85,39.65,38.9,0.75
64,11:08:34,22165,22000 PE,21.9,20.8,22350 CE,17.0,18.85,39.65,38.9,0.75
65,11:08:38,22163,22000 PE,21.9,20.8,22350 CE,17.0,18.85,39.65,38.9,0.75
66,11:08:41,22164,22000 PE,21.75,20.8,22350 CE,17.25,18.85,39.65,39.0,0.65
67,11:08:45,22165,22000 PE,21.9,20.8,22350 CE,17.35,18.85,39.65,39.25,0.4
68,11:08:48,22166,22000 PE,21.65,20.8,22350 CE,17.45,18.85,39.65,39.1,0.55
69,11:08:51,22164,22000 PE,21.5,20.8,22350 CE,17.5,18.85,39.65,39.0,0.65
70,11:08:55,22165,22000 PE,21.4,20.8,22350 CE,17.55,18.85,39.65,38.95,0.7
71,11:08:58,22164,22000 PE,21.7,20.8,22350 CE,17.3,18.85,39.65,39.0,0.65
72,11:09:02,22164,22000 PE,21.9,20.8,22350 CE,16.95,18.85,39.65,38.85,0.8
73,11:09:05,22164,22000 PE,22.05,20.8,22350 CE,17.25,18.85,39.65,39.3,0.35
74,11:09:10,22162,22000 PE,21.95,20.8,22350 CE,17.1,18.85,39.65,39.05,0.6
75,11:09:13,22162,22000 PE,21.9,20.8,22350 CE,17.05,18.85,39.65,38.95,0.7
76,11:09:17,22164,22000 PE,21.95,20.8,22350 CE,17.05,18.85,39.65,39.0,0.65
77,11:09:20,22163,22000 PE,21.9,20.8,22350 CE,17.0,18.85,39.65,38.9,0.75
78,11:09:24,22161,22000 PE,22.05,20.8,22350 CE,16.85,18.85,39.65,38.9,0.75
79,11:09:28,22161,22000 PE,22.15,20.8,22350 CE,16.75,18.85,39.65,38.9,0.75
80,11:09:32,22159,22000 PE,22.1,20.8,22350 CE,16.8,18.85,39.65,38.9,0.75
81,11:09:35,22160,22000 PE,22.1,20.8,22350 CE,16.6,18.85,39.65,38.7,0.95
82,11:09:39,22160,22000 PE,22.15,20.8,22350 CE,16.6,18.85,39.65,38.75,0.9
83,11:09:43,22160,22000 PE,22.0,20.8,22350 CE,16.75,18.85,39.65,38.75,0.9
84,11:09:46,22159,22000 PE,21.9,20.8,22350 CE,16.8,18.85,39.65,38.7,0.95
85,11:09:49,22159,22000 PE,22.1,20.8,22350 CE,16.7,18.85,39.65,38.8,0.85
86,11:09:53,22159,22000 PE,22.35,20.8,22350 CE,16.3,18.85,39.65,38.65,1.0
87,11:09:57,22159,22000 PE,22.15,20.8,22350 CE,16.35,18.85,39.65,38.5,1.15
88,11:10:00,22159,22000 PE,22.2,20.8,22350 CE,16.35,18.85,39.65,38.55,1.1
89,11:10:04,22160,22000 PE,22.1,20.8,22350 CE,16.35,18.85,39.65,38.45,1.2
90,11:10:08,22158,22000 PE,22.05,20.8,22350 CE,16.65,18.85,39.65,38.7,0.95
91,11:10:11,22159,22000 PE,22.05,20.8,22350 CE,16.4,18.85,39.65,38.45,1.2
92,11:10:15,22158,22000 PE,22.3,20.8,22350 CE,16.35,18.85,39.65,38.65,1.0
93,11:10:18,22156,22000 PE,22.3,20.8,22350 CE,15.8,18.85,39.65,38.1,1.55
94,11:10:22,22157,22000 PE,22.55,20.8,22350 CE,15.75,18.85,39.65,38.3,1.35
95,11:10:25,22155,22000 PE,22.4,20.8,22350 CE,15.85,18.85,39.65,38.25,1.4
96,11:10:29,22156,22000 PE,22.4,20.8,22350 CE,15.85,18.85,39.65,38.25,1.4
97,11:10:32,22156,22000 PE,22.45,20.8,22350 CE,15.65,18.85,39.65,38.1,1.55
98,11:10:35,22156,22000 PE,22.5,20.8,22350 CE,15.6,18.85,39.65,38.1,1.55
99,11:10:39,22155,22000 PE,22.8,20.8,22350 CE,15.1,18.85,39.65,37.9,1.75
100,11:10:43,22154,22000 PE,22.9,20.8,22350 CE,15.2,18.85,39.65,38.1,1.55
101,11:10:46,22156,22000 PE,22.9,20.8,22350 CE,15.1,18.85,39.65,38.0,1.65
102,11:10:51,22150,22000 PE,23.25,20.8,22300 CE,25.0,25.0,45.8,48.25,2.45
103,11:10:55,22148,22000 PE,23.35,20.8,22300 CE,25.0,25.0,45.8,48.35,2.35
104,11:10:58,22147,22000 PE,23.55,20.8,22300 CE,24.0,25.0,45.8,47.55,3.15
105,11:11:02,22147,22000 PE,23.65,20.8,22300 CE,24.7,25.0,45.8,48.35,2.35
106,11:11:05,22146,22000 PE,23.7,20.8,22300 CE,24.8,25.0,45.8,48.5,2.2
107,11:11:09,22148,22000 PE,23.1,20.8,22300 CE,25.3,25.0,45.8,48.4,2.3
108,11:11:12,22147,22000 PE,23.15,20.8,22300 CE,25.2,25.0,45.8,48.35,2.35
109,11:11:16,22144,22000 PE,23.65,20.8,22300 CE,24.65,25.0,45.8,48.3,2.4
110,11:11:19,22145,22000 PE,24.3,20.8,22300 CE,23.15,25.0,45.8,47.45,3.25
111,11:11:22,22143,22000 PE,24.35,20.8,22300 CE,23.25,25.0,45.8,47.6,3.1
112,11:11:26,22143,22000 PE,24.6,20.8,22300 CE,22.15,25.0,45.8,46.75,3.95
113,11:11:30,22144,22000 PE,24.5,20.8,22300 CE,22.6,25.0,45.8,47.1,3.6
114,11:11:33,22145,22000 PE,23.85,20.8,22300 CE,22.95,25.0,45.8,46.8,3.9
115,11:11:37,22145,22000 PE,23.85,20.8,22300 CE,22.7,25.0,45.8,46.55,4.15
116,11:11:41,22145,22000 PE,23.9,20.8,22300 CE,23.35,25.0,45.8,47.25,3.45
117,11:11:44,22146,22000 PE,24.15,20.8,22300 CE,23.35,25.0,45.8,47.5,3.2
118,11:11:47,22148,22000 PE,23.5,20.8,22300 CE,23.75,25.0,45.8,47.25,3.45
119,11:11:51,22146,22000 PE,23.7,20.8,22300 CE,23.65,25.0,45.8,47.35,3.35
120,11:11:54,22148,22000 PE,23.25,20.8,22300 CE,24.0,25.0,45.8,47.25,3.45
121,11:11:58,22147,22000 PE,23.5,20.8,22300 CE,24.1,25.0,45.8,47.6,3.1
122,11:12:01,22146,22000 PE,23.55,20.8,22300 CE,24.05,25.0,45.8,47.6,3.1
123,11:12:05,22148,22000 PE,23.55,20.8,22300 CE,24.35,25.0,45.8,47.9,2.8
124,11:12:08,22147,22000 PE,23.75,20.8,22300 CE,24.1,25.0,45.8,47.85,2.85
125,11:12:12,22149,22000 PE,23.55,20.8,22300 CE,24.45,25.0,45.8,48.0,2.7
126,11:12:15,22148,22000 PE,23.55,20.8,22300 CE,24.5,25.0,45.8,48.05,2.65
127,11:12:18,22148,22000 PE,23.55,20.8,22300 CE,24.6,25.0,45.8,48.15,2.55
128,11:12:23,22149,22000 PE,23.65,20.8,22300 CE,24.4,25.0,45.8,48.05,2.65
129,11:12:27,22147,22000 PE,23.65,20.8,22300 CE,24.25,25.0,45.8,47.9,2.8
130,11:12:31,22148,22000 PE,24.0,20.8,22300 CE,24.05,25.0,45.8,48.05,2.65
131,11:12:35,22147,22000 PE,24.0,20.8,22300 CE,24.2,25.0,45.8,48.2,2.5
132,11:12:39,22146,22000 PE,23.65,20.8,22300 CE,24.15,25.0,45.8,47.8,2.9
133,11:12:42,22146,22000 PE,23.9,20.8,22300 CE,23.9,25.0,45.8,47.8,2.9
134,11:12:45,22146,22000 PE,24.05,20.8,22300 CE,23.7,25.0,45.8,47.75,2.95
135,11:12:49,22146,22000 PE,24.1,20.8,22300 CE,24.2,25.0,45.8,48.3,2.4
136,11:12:52,22146,22000 PE,23.95,20.8,22300 CE,24.25,25.0,45.8,48.2,2.5
137,11:12:56,22147,22000 PE,23.9,20.8,22300 CE,24.3,25.0,45.8,48.2,2.5
138,11:13:00,22147,22000 PE,23.7,20.8,22300 CE,24.9,25.0,45.8,48.6,2.1
139,11:13:03,22149,22000 PE,23.6,20.8,22300 CE,24.75,25.0,45.8,48.35,2.35
140,11:13:07,22146,22000 PE,24.0,20.8,22300 CE,24.65,25.0,45.8,48.65,2.05
141,11:13:11,22146,22000 PE,23.85,20.8,22300 CE,25.0,25.0,45.8,48.85,1.85
142,11:13:15,22147,22000 PE,23.65,20.8,22300 CE,25.4,25.0,45.8,49.05,1.65
143,11:13:18,22149,22000 PE,23.75,20.8,22300 CE,25.35,25.0,45.8,49.1,1.6
144,11:13:22,22148,22000 PE,23.95,20.8,22300 CE,24.65,25.0,45.8,48.6,2.1
145,11:13:25,22148,22000 PE,24.0,20.8,22300 CE,25.35,25.0,45.8,49.35,1.35
146,11:13:29,22148,22000 PE,23.95,20.8,22300 CE,25.35,25.0,45.8,49.3,1.4
147,11:13:33,22148,22000 PE,23.9,20.8,22300 CE,25.75,25.0,45.8,49.65,1.05
148,11:13:36,22149,22000 PE,23.75,20.8,22300 CE,25.55,25.0,45.8,49.3,1.4
149,11:13:40,22149,22000 PE,23.8,20.8,22300 CE,25.9,25.0,45.8,49.7,1.0
150,11:13:44,22148,22000 PE,23.85,20.8,22300 CE,25.5,25.0,45.8,49.35,1.35
151,11:13:48,22149,22000 PE,23.85,20.8,22300 CE,25.5,25.0,45.8,49.35,1.35
152,11:13:51,22150,22000 PE,23.9,20.8,22300 CE,25.85,25.0,45.8,49.75,0.95
153,11:13:55,22150,22000 PE,23.7,20.8,22300 CE,25.8,25.0,45.8,49.5,1.2
154,11:13:58,22151,22000 PE,23.65,20.8,22300 CE,25.85,25.0,45.8,49.5,1.2
155,11:14:02,22151,22000 PE,23.3,20.8,22300 CE,26.2,25.0,45.8,49.5,1.2
156,11:14:05,22152,22000 PE,23.15,20.8,22300 CE,26.35,25.0,45.8,49.5,1.2
157,11:14:09,22151,22000 PE,23.2,20.8,22300 CE,26.45,25.0,45.8,49.65,1.05
158,11:14:13,22153,22000 PE,22.8,20.8,22300 CE,26.7,25.0,45.8,49.5,1.2
159,11:14:16,22151,22000 PE,22.75,20.8,22300 CE,26.85,25.0,45.8,49.6,1.1
160,11:14:20,22152,22000 PE,22.75,20.8,22300 CE,26.85,25.0,45.8,49.6,1.1
161,11:14:23,22152,22000 PE,22.85,20.8,22300 CE,26.7,25.0,45.8,49.55,1.15
162,11:14:26,22153,22000 PE,22.3,20.8,22300 CE,27.55,25.0,45.8,49.85,0.85
163,11:14:30,22154,22000 PE,22.4,20.8,22300 CE,28.0,25.0,45.8,50.4,0.3
164,11:14:33,22157,22000 PE,21.4,20.8,22300 CE,29.55,25.0,45.8,50.95,-0.25
165,11:14:37,22158,22000 PE,21.65,20.8,22300 CE,29.1,25.0,45.8,50.75,-0.05
166,11:14:40,22159,22000 PE,21.35,20.8,22300 CE,29.45,25.0,45.8,50.8,-0.1
167,11:14:44,22158,22000 PE,21.25,20.8,22300 CE,29.75,25.0,45.8,51.0,-0.3
168,11:14:47,22158,22000 PE,21.8,20.8,22300 CE,29.1,25.0,45.8,50.9,-0.2
169,11:14:51,22157,22000 PE,21.95,20.8,22300 CE,28.7,25.0,45.8,50.65,0.05
170,11:14:54,22157,22000 PE,21.75,20.8,22300 CE,29.1,25.0,45.8,50.85,-0.15
171,11:14:58,22156,22000 PE,21.65,20.8,22300 CE,29.5,25.0,45.8,51.15,-0.45
172,11:15:02,22157,22000 PE,21.6,20.8,22300 CE,29.2,25.0,45.8,50.8,-0.1
173,11:15:06,22156,22000 PE,21.8,20.8,22300 CE,29.5,25.0,45.8,51.3,-0.6
174,11:15:09,22157,22000 PE,21.65,20.8,22300 CE,29.4,25.0,45.8,51.05,-0.35
175,11:15:13,22158,22000 PE,21.8,20.8,22300 CE,29.5,25.0,45.8,51.3,-0.6
176,11:15:17,22158,22000 PE,21.75,20.8,22300 CE,29.5,25.0,45.8,51.25,-0.55
177,11:15:20,22158,22000 PE,21.95,20.8,22300 CE,28.8,25.0,45.8,50.75,-0.05
178,11:15:24,22158,22000 PE,21.85,20.8,22300 CE,29.3,25.0,45.8,51.15,-0.45
179,11:15:27,22157,22000 PE,21.9,20.8,22300 CE,29.2,25.0,45.8,51.1,-0.4
180,11:15:31,22157,22000 PE,21.85,20.8,22300 CE,29.35,25.0,45.8,51.2,-0.5
181,11:15:35,22156,22000 PE,22.0,20.8,22300 CE,29.2,25.0,45.8,51.2,-0.5
182,11:15:39,22156,22000 PE,22.0,20.8,22300 CE,28.8,25.0,45.8,50.8,-0.1
183,11:15:42,22157,22000 PE,22.1,20.8,22300 CE,28.2,25.0,45.8,50.3,0.4
184,11:15:46,22157,22000 PE,22.15,20.8,22300 CE,28.6,25.0,45.8,50.75,-0.05
185,11:15:49,22157,22000 PE,22.1,20.8,22300 CE,28.6,25.0,45.8,50.7,0.0
186,11:15:53,22158,22000 PE,22.1,20.8,22300 CE,28.6,25.0,45.8,50.7,0.0
187,11:15:57,22157,22000 PE,22.1,20.8,22300 CE,28.35,25.0,45.8,50.45,0.25
188,11:16:00,22158,22000 PE,21.95,20.8,22300 CE,28.85,25.0,45.8,50.8,-0.1
189,11:16:04,22159,22000 PE,21.9,20.8,22300 CE,28.9,25.0,45.8,50.8,-0.1
190,11:16:07,22158,22000 PE,21.75,20.8,22300 CE,29.4,25.0,45.8,51.15,-0.45
191,11:16:10,22160,22000 PE,21.75,20.8,22300 CE,29.3,25.0,45.8,51.05,-0.35
192,11:16:14,22160,22000 PE,21.6,20.8,22300 CE,29.7,25.0,45.8,51.3,-0.6
193,11:16:17,22160,22000 PE,21.55,20.8,22300 CE,29.9,25.0,45.8,51.45,-0.75
194,11:16:20,22162,22000 PE,21.4,20.8,22300 CE,30.05,25.0,45.8,51.45,-0.75
195,11:16:24,22163,22000 PE,21.2,20.8,22300 CE,30.35,25.0,45.8,51.55,-0.85
196,11:16:28,22164,22000 PE,21.35,20.8,22300 CE,30.0,25.0,45.8,51.35,-0.65
197,11:16:31,22163,22000 PE,21.35,20.8,22300 CE,30.15,25.0,45.8,51.5,-0.8
198,11:16:35,22163,22000 PE,21.45,20.8,22300 CE,30.25,25.0,45.8,51.7,-1.0
199,11:16:38,22163,22000 PE,21.55,20.8,22300 CE,29.95,25.0,45.8,51.5,-0.8
200,11:16:42,22164,22000 PE,21.65,20.8,22300 CE,30.05,25.0,45.8,51.7,-1.0
201,11:16:46,22162,22000 PE,21.85,20.8,22300 CE,30.0,25.0,45.8,51.85,-1.15
202,11:16:50,22163,22000 PE,21.7,20.8,22300 CE,29.95,25.0,45.8,51.65,-0.95
203,11:16:53,22164,22000 PE,21.6,20.8,22300 CE,29.95,25.0,45.8,51.55,-0.85
204,11:16:56,22164,22000 PE,21.4,20.8,22300 CE,30.35,25.0,45.8,51.75,-1.05
205,11:17:00,22165,22000 PE,21.35,20.8,22300 CE,30.5,25.0,45.8,51.85,-1.15
206,11:17:04,22166,22000 PE,21.3,20.8,22300 CE,30.5,25.0,45.8,51.8,-1.1
207,11:17:07,22168,22000 PE,21.3,20.8,22300 CE,30.75,25.0,45.8,52.05,-1.35
208,11:17:10,22168,22000 PE,21.5,20.8,22300 CE,30.2,25.0,45.8,51.7,-1.0
209,11:17:14,22166,22000 PE,21.7,20.8,22300 CE,30.05,25.0,45.8,51.75,-1.05
210,11:17:17,22167,22000 PE,21.95,20.8,22300 CE,29.7,25.0,45.8,51.65,-0.95
211,11:17:21,22166,22000 PE,21.75,20.8,22300 CE,29.7,25.0,45.8,51.45,-0.75
212,11:17:24,22165,22000 PE,22.15,20.8,22300 CE,29.0,25.0,45.8,51.15,-0.45
213,11:17:28,22165,22000 PE,21.75,20.8,22300 CE,30.0,25.0,45.8,51.75,-1.05
214,11:17:31,22165,22000 PE,21.6,20.8,22300 CE,30.45,25.0,45.8,52.05,-1.35
215,11:17:35,22165,22000 PE,21.8,20.8,22300 CE,30.1,25.0,45.8,51.9,-1.2
216,11:17:38,22166,22000 PE,21.6,20.8,22300 CE,30.3,25.0,45.8,51.9,-1.2
217,11:17:41,22166,22000 PE,21.5,20.8,22300 CE,30.35,25.0,45.8,51.85,-1.15
218,11:17:46,22166,22000 PE,21.6,20.8,22300 CE,30.15,25.0,45.8,51.75,-1.05
219,11:17:49,22165,22000 PE,21.55,20.8,22300 CE,30.2,25.0,45.8,51.75,-1.05
220,11:17:53,22166,22000 PE,21.45,20.8,22300 CE,30.3,25.0,45.8,51.75,-1.05
221,11:17:57,22166,22000 PE,21.45,20.8,22300 CE,30.4,25.0,45.8,51.85,-1.15
222,11:18:01,22167,22000 PE,21.5,20.8,22300 CE,30.25,25.0,45.8,51.75,-1.05
223,11:18:05,22166,22000 PE,21.45,20.8,22300 CE,30.05,25.0,45.8,51.5,-0.8
224,11:18:08,22166,22000 PE,21.35,20.8,22300 CE,30.15,25.0,45.8,51.5,-0.8
225,11:18:12,22167,22000 PE,21.35,20.8,22300 CE,30.3,25.0,45.8,51.65,-0.95
226,11:18:15,22167,22000 PE,21.35,20.8,22300 CE,30.1,25.0,45.8,51.45,-0.75
227,11:18:19,22168,22000 PE,21.2,20.8,22300 CE,30.1,25.0,45.8,51.3,-0.6
228,11:18:22,22168,22000 PE,21.05,20.8,22300 CE,30.75,25.0,45.8,51.8,-1.1
229,11:18:25,22168,22000 PE,21.05,20.8,22300 CE,30.5,25.0,45.8,51.55,-0.85
230,11:18:29,22167,22000 PE,21.1,20.8,22300 CE,30.85,25.0,45.8,51.95,-1.25
231,11:18:32,22168,22000 PE,21.2,20.8,22300 CE,30.65,25.0,45.8,51.85,-1.15
232,11:18:36,22168,22000 PE,21.25,20.8,22300 CE,30.95,25.0,45.8,52.2,-1.5
233,11:18:39,22169,22000 PE,21.4,20.8,22300 CE,30.4,25.0,45.8,51.8,-1.1
234,11:18:42,22168,22000 PE,21.1,20.8,22300 CE,30.8,25.0,45.8,51.9,-1.2
235,11:18:46,22168,22000 PE,21.4,20.8,22300 CE,30.3,25.0,45.8,51.7,-1.0
236,11:18:50,22168,22000 PE,21.4,20.8,22300 CE,30.6,25.0,45.8,52.0,-1.3
237,11:18:53,22168,22000 PE,21.5,20.8,22300 CE,30.45,25.0,45.8,51.95,-1.25
238,11:18:56,22167,22000 PE,21.45,20.8,22300 CE,30.4,25.0,45.8,51.85,-1.15
239,11:19:00,22167,22000 PE,21.4,20.8,22300 CE,30.35,25.0,45.8,51.75,-1.05
240,11:19:04,22169,22000 PE,21.35,20.8,22300 CE,30.5,25.0,45.8,51.85,-1.15
241,11:19:07,22168,22000 PE,21.45,20.8,22300 CE,30.3,25.0,45.8,51.75,-1.05
242,11:19:11,22168,22000 PE,21.3,20.8,22300 CE,30.5,25.0,45.8,51.8,-1.1
243,11:19:14,22167,22000 PE,21.35,20.8,22300 CE,30.55,25.0,45.8,51.9,-1.2
244,11:19:17,22168,22000 PE,21.35,20.8,22300 CE,30.65,25.0,45.8,52.0,-1.3
245,11:19:21,22168,22000 PE,21.3,20.8,22300 CE,30.7,25.0,45.8,52.0,-1.3
246,11:19:25,22168,22000 PE,21.25,20.8,22300 CE,30.5,25.0,45.8,51.75,-1.05
247,11:19:29,22166,22000 PE,21.45,20.8,22300 CE,29.85,25.0,45.8,51.3,-0.6
248,11:19:32,22167,22000 PE,21.5,20.8,22300 CE,29.7,25.0,45.8,51.2,-0.5
249,11:19:35,22168,22000 PE,21.4,20.8,22300 CE,29.95,25.0,45.8,51.35,-0.65
250,11:19:39,22167,22000 PE,21.4,20.8,22300 CE,30.0,25.0,45.8,51.4,-0.7
251,11:19:43,22168,22000 PE,21.4,20.8,22300 CE,29.85,25.0,45.8,51.25,-0.55
252,11:19:46,22168,22000 PE,21.35,20.8,22300 CE,29.9,25.0,45.8,51.25,-0.55
253,11:19:50,22168,22000 PE,21.4,20.8,22300 CE,29.8,25.0,45.8,51.2,-0.5
254,11:19:53,22168,22000 PE,21.35,20.8,22300 CE,30.0,25.0,45.8,51.35,-0.65
255,11:19:57,22168,22000 PE,21.3,20.8,22300 CE,30.25,25.0,45.8,51.55,-0.85
256,11:20:00,22168,22000 PE,21.3,20.8,22300 CE,30.2,25.0,45.8,51.5,-0.8
257,11:20:04,22169,22000 PE,21.2,20.8,22300 CE,30.35,25.0,45.8,51.55,-0.85
258,11:20:07,22169,22000 PE,21.2,20.8,22300 CE,30.2,25.0,45.8,51.4,-0.7
259,11:20:11,22169,22000 PE,21.15,20.8,22300 CE,30.3,25.0,45.8,51.45,-0.75
260,11:20:15,22168,22000 PE,21.4,20.8,22300 CE,29.9,25.0,45.8,51.3,-0.6
261,11:20:18,22168,22000 PE,21.15,20.8,22300 CE,30.0,25.0,45.8,51.15,-0.45
262,11:20:22,22167,22000 PE,21.35,20.8,22300 CE,30.0,25.0,45.8,51.35,-0.65
263,11:20:26,22169,22000 PE,21.25,20.8,22300 CE,30.2,25.0,45.8,51.45,-0.75
264,11:20:30,22169,22000 PE,21.3,20.8,22300 CE,30.05,25.0,45.8,51.35,-0.65
265,11:20:33,22169,22000 PE,21.15,20.8,22300 CE,29.9,25.0,45.8,51.05,-0.35
266,11:20:37,22168,22000 PE,21.35,20.8,22300 CE,29.85,25.0,45.8,51.2,-0.5
267,11:20:41,22167,22000 PE,21.4,20.8,22300 CE,29.55,25.0,45.8,50.95,-0.25
268,11:20:44,22167,22000 PE,21.45,20.8,22300 CE,29.6,25.0,45.8,51.05,-0.35
