Index,Timestamp,Spot,Put Strike,Put LTP,Put Entry,Call Strike,Call LTP,Call Entry,Sold Premium,Current Premium,PNL
28,09:22:36,22061,21800 PE,31.15,30.9,22300 CE,36.55,37.85,68.75,67.7,1.05
29,09:22:40,22061,21800 PE,31.55,30.9,22300 CE,36.0,37.85,68.75,67.55,1.2
30,09:22:43,22058,21800 PE,31.5,30.9,22300 CE,36.3,37.85,68.75,67.8,0.95
31,09:22:48,22059,21800 PE,31.85,30.9,22300 CE,35.6,37.85,68.75,67.45,1.3
32,09:22:52,22057,21800 PE,31.85,30.9,22300 CE,35.6,37.85,68.75,67.45,1.3
33,09:22:56,22058,21800 PE,31.4,30.9,22300 CE,36.05,37.85,68.75,67.45,1.3
34,09:23:01,22061,21800 PE,31.3,30.9,22300 CE,36.7,37.85,68.75,68.0,0.75
35,09:23:05,22061,21800 PE,31.35,30.9,22300 CE,36.4,37.85,68.75,67.75,1.0
36,09:23:09,22061,21800 PE,31.2,30.9,22300 CE,36.75,37.85,68.75,67.95,0.8
37,09:23:12,22060,21800 PE,31.25,30.9,22300 CE,36.4,37.85,68.75,67.65,1.1
38,09:23:16,22060,21800 PE,31.3,30.9,22300 CE,36.75,37.85,68.75,68.05,0.7
39,09:23:21,22060,21800 PE,31.2,30.9,22300 CE,36.8,37.85,68.75,68.0,0.75
40,09:23:24,22064,21800 PE,30.65,30.9,22300 CE,37.5,37.85,68.75,68.15,0.6
41,09:23:28,22068,21800 PE,30.35,30.9,22300 CE,37.9,37.85,68.75,68.25,0.5
42,09:23:31,22067,21800 PE,30.3,30.9,22300 CE,37.8,37.85,68.75,68.1,0.65
43,09:23:35,22065,21800 PE,30.9,30.9,22300 CE,37.55,37.85,68.75,68.45,0.3
44,09:23:39,22067,21800 PE,30.4,30.9,22300 CE,37.65,37.85,68.75,68.05,0.7
45,09:23:42,22067,21800 PE,30.5,30.9,22300 CE,37.65,37.85,68.75,68.15,0.6
46,09:23:46,22067,21800 PE,30.05,30.9,22300 CE,38.05,37.85,68.75,68.1,0.65
47,09:23:51,22069,21800 PE,30.0,30.9,22300 CE,38.25,37.85,68.75,68.25,0.5
48,09:23:54,22067,21800 PE,30.1,30.9,22300 CE,38.3,37.85,68.75,68.4,0.35
49,09:23:58,22068,21800 PE,29.75,30.9,22300 CE,38.4,37.85,68.75,68.15,0.6
50,09:24:02,22070,21800 PE,29.65,30.9,22300 CE,38.45,37.85,68.75,68.1,0.65
51,09:24:06,22070,21800 PE,29.85,30.9,22300 CE,38.7,37.85,68.75,68.55,0.2
52,09:24:10,22069,21800 PE,30.0,30.9,22300 CE,38.0,37.85,68.75,68.0,0.75
53,09:24:14,22067,21800 PE,30.05,30.9,22300 CE,38.55,37.85,68.75,68.6,0.15
54,09:24:19,22068,21800 PE,30.2,30.9,22300 CE,38.1,37.85,68.75,68.3,0.45
55,09:24:22,22067,21800 PE,30.25,30.9,22300 CE,38.25,37.85,68.75,68.5,0.25
56,09:24:26,22066,21800 PE,30.25,30.9,22300 CE,38.15,37.85,68.75,68.4,0.35
57,09:24:30,22066,21800 PE,30.35,30.9,22300 CE,37.7,37.85,68.75,68.05,0.7
58,09:24:34,22065,21800 PE,30.4,30.9,22300 CE,37.65,37.85,68.75,68.05,0.7
59,09:24:39,22066,21800 PE,30.4,30.9,22300 CE,38.7,37.85,68.75,69.1,-0.35
60,09:24:44,22068,21800 PE,30.0,30.9,22300 CE,38.9,37.85,68.75,68.9,-0.15
61,09:24:47,22068,21800 PE,30.2,30.9,22300 CE,38.75,37.85,68.75,68.95,-0.2
62,09:24:51,22068,21800 PE,30.4,30.9,22300 CE,39.0,37.85,68.75,69.4,-0.65
63,09:24:56,22071,21800 PE,30.2,30.9,22300 CE,39.25,37.85,68.75,69.45,-0.7
64,09:24:59,22069,21800 PE,30.05,30.9,22300 CE,39.75,37.85,68.75,69.8,-1.05
65,09:25:03,22069,21800 PE,30.0,30.9,22300 CE,38.85,37.85,68.75,68.85,-0.1
66,09:25:08,22065,21800 PE,30.15,30.9,22300 CE,37.6,37.85,68.75,67.75,1.0
67,09:25:12,22064,21800 PE,30.2,30.9,22300 CE,37.6,37.85,68.75,67.8,0.95
68,09:25:16,22063,21800 PE,30.3,30.9,22300 CE,37.0,37.85,68.75,67.3,1.45
69,09:25:20,22062,21800 PE,30.6,30.9,22300 CE,36.95,37.85,68.75,67.55,1.2
70,09:25:24,22062,21800 PE,30.6,30.9,22300 CE,36.45,37.85,68.75,67.05,1.7
71,09:25:27,22062,21800 PE,30.45,30.9,22300 CE,36.8,37.85,68.75,67.25,1.5
72,09:25:31,22062,21800 PE,30.55,30.9,22300 CE,36.6,37.85,68.75,67.15,1.6
73,09:25:35,22061,21800 PE,30.8,30.9,22300 CE,36.35,37.85,68.75,67.15,1.6
74,09:25:39,22059,21800 PE,30.75,30.9,22300 CE,35.9,37.85,68.75,66.65,2.1
75,09:25:42,22059,21800 PE,30.6,30.9,22300 CE,36.2,37.85,68.75,66.8,1.95
76,09:25:47,22060,21800 PE,30.6,30.9,22300 CE,36.5,37.85,68.75,67.1,1.65
77,09:25:50,22058,21800 PE,30.85,30.9,22300 CE,35.85,37.85,68.75,66.7,2.05
78,09:25:53,22059,21800 PE,30.9,30.9,22300 CE,35.9,37.85,68.75,66.8,1.95
79,09:25:58,22056,21800 PE,31.15,30.9,22300 CE,35.25,37.85,68.75,66.4,2.35
80,09:26:02,22055,21800 PE,31.25,30.9,22300 CE,35.2,37.85,68.75,66.45,2.3
81,09:26:06,22053,21800 PE,31.15,30.9,22300 CE,34.55,37.85,68.75,65.7,3.05
82,09:26:10,22052,21800 PE,31.35,30.9,22300 CE,34.55,37.85,68.75,65.9,2.85
83,09:26:14,22052,21800 PE,30.9,30.9,22300 CE,35.25,37.85,68.75,66.15,2.6
84,09:26:19,22053,21800 PE,31.1,30.9,22300 CE,35.2,37.85,68.75,66.3,2.45
85,09:26:23,22052,21800 PE,31.3,30.9,22300 CE,35.3,37.85,68.75,66.6,2.15
86,09:26:26,22052,21800 PE,31.25,30.9,22300 CE,35.05,37.85,68.75,66.3,2.45
87,09:26:30,22051,21800 PE,31.2,30.9,22300 CE,34.85,37.85,68.75,66.05,2.7
88,09:26:33,22050,21800 PE,31.45,30.9,22300 CE,34.85,37.85,68.75,66.3,2.45
89,09:26:37,22050,21800 PE,31.6,30.9,22300 CE,34.95,37.85,68.75,66.55,2.2
90,09:26:41,22050,21800 PE,31.3,30.9,22300 CE,34.85,37.85,68.75,66.15,2.6
91,09:26:45,22050,21800 PE,31.25,30.9,22300 CE,35.4,37.85,68.75,66.65,2.1
92,09:26:49,22050,21800 PE,31.3,30.9,22300 CE,35.9,37.85,68.75,67.2,1.55
93,09:26:53,22048,21800 PE,31.25,30.9,22300 CE,35.65,37.85,68.75,66.9,1.85
94,09:26:57,22047,21800 PE,31.45,30.9,22300 CE,35.15,37.85,68.75,66.6,2.15
95,09:27:00,22047,21800 PE,31.45,30.9,22300 CE,34.65,37.85,68.75,66.1,2.65
96,09:27:04,22047,21800 PE,31.3,30.9,22300 CE,34.7,37.85,68.75,66.0,2.75
97,09:27:08,22046,21800 PE,31.4,30.9,22300 CE,34.95,37.85,68.75,66.35,2.4
98,09:27:12,22046,21800 PE,31.15,30.9,22300 CE,35.35,37.85,68.75,66.5,2.25
99,09:27:16,22049,21800 PE,31.15,30.9,22300 CE,35.45,37.85,68.75,66.6,2.15
100,09:27:19,22048,21800 PE,31.2,30.9,22300 CE,35.6,37.85,68.75,66.8,1.95
101,09:27:23,22052,21800 PE,30.5,30.9,22300 CE,36.35,37.85,68.75,66.85,1.9
102,09:27:28,22057,21800 PE,30.1,30.9,22300 CE,36.95,37.85,68.75,67.05,1.7
103,09:27:32,22058,21800 PE,30.0,30.9,22300 CE,37.4,37.85,68.75,67.4,1.35
104,09:27:36,22061,21800 PE,29.6,30.9,22300 CE,37.85,37.85,68.75,67.45,1.3
105,09:27:40,22064,21800 PE,28.3,30.9,22300 CE,38.95,37.85,68.75,67.25,1.5
106,09:27:44,22064,21800 PE,28.45,30.9,22300 CE,39.3,37.85,68.75,67.75,1.0
107,09:27:47,22070,21800 PE,27.15,30.9,22300 CE,40.15,37.85,68.75,67.3,1.45
108,09:27:52,22071,21800 PE,27.55,30.9,22300 CE,39.8,37.85,68.75,67.35,1.4
109,09:27:56,22070,21800 PE,27.75,30.9,22300 CE,39.7,37.85,68.75,67.45,1.3
110,09:28:00,22068,21800 PE,28.1,30.9,22300 CE,39.05,37.85,68.75,67.15,1.6
111,09:28:04,22068,21800 PE,28.35,30.9,22300 CE,38.6,37.85,68.75,66.95,1.8
112,09:28:07,22066,21800 PE,28.95,30.9,22300 CE,37.95,37.85,68.75,66.9,1.85
113,09:28:11,22065,21800 PE,28.4,30.9,22300 CE,38.4,37.85,68.75,66.8,1.95
114,09:28:14,22064,21800 PE,29.25,30.9,22300 CE,38.0,37.85,68.75,67.25,1.5
115,09:28:18,22062,21800 PE,29.25,30.9,22300 CE,38.1,37.85,68.75,67.35,1.4
116,09:28:22,22062,21800 PE,29.2,30.9,22300 CE,37.75,37.85,68.75,66.95,1.8
117,09:28:25,22063,21800 PE,29.05,30.9,22300 CE,38.1,37.85,68.75,67.15,1.6
118,09:28:28,22062,21800 PE,29.25,30.9,22300 CE,38.25,37.85,68.75,67.5,1.25
119,09:28:32,22065,21800 PE,28.85,30.9,22300 CE,38.5,37.85,68.75,67.35,1.4
120,09:28:35,22065,21800 PE,28.7,30.9,22300 CE,38.7,37.85,68.75,67.4,1.35
121,09:28:38,22064,21800 PE,28.8,30.9,22300 CE,38.35,37.85,68.75,67.15,1.6
122,09:28:44,22066,21800 PE,28.6,30.9,22300 CE,38.95,37.85,68.75,67.55,1.2
123,09:28:47,22068,21800 PE,28.35,30.9,22300 CE,39.35,37.85,68.75,67.7,1.05
124,09:28:51,22068,21800 PE,28.35,30.9,22300 CE,38.9,37.85,68.75,67.25,1.5
125,09:28:54,22069,21800 PE,27.9,30.9,22300 CE,39.7,37.85,68.75,67.6,1.15
126,09:28:57,22069,21800 PE,27.95,30.9,22300 CE,39.6,37.85,68.75,67.55,1.2
127,09:29:01,22069,21800 PE,27.95,30.9,22300 CE,39.55,37.85,68.75,67.5,1.25
128,09:29:06,22069,21800 PE,27.6,30.9,22300 CE,39.35,37.85,68.75,66.95,1.8
129,09:29:10,22069,21800 PE,27.9,30.9,22300 CE,39.45,37.85,68.75,67.35,1.4
130,09:29:13,22069,21800 PE,28.0,30.9,22300 CE,38.7,37.85,68.75,66.7,2.05
131,09:29:17,22069,21800 PE,28.05,30.9,22300 CE,38.85,37.85,68.75,66.9,1.85
132,09:29:22,22069,21800 PE,28.1,30.9,22300 CE,38.95,37.85,68.75,67.05,1.7
133,09:29:26,22068,21800 PE,28.15,30.9,22300 CE,38.7,37.85,68.75,66.85,1.9
134,09:29:29,22066,21800 PE,28.25,30.9,22300 CE,38.75,37.85,68.75,67.0,1.75
135,09:29:33,22067,21800 PE,28.25,30.9,22300 CE,38.8,37.85,68.75,67.05,1.7
136,09:29:37,22069,21800 PE,28.1,30.9,22300 CE,39.45,37.85,68.75,67.55,1.2
137,09:29:41,22067,21800 PE,28.35,30.9,22300 CE,39.5,37.85,68.75,67.85,0.9
138,09:29:46,22068,21800 PE,28.0,30.9,22300 CE,39.45,37.85,68.75,67.45,1.3
139,09:29:49,22066,21800 PE,28.15,30.9,22300 CE,39.25,37.85,68.75,67.4,1.35
140,09:29:53,22064,21800 PE,28.25,30.9,22300 CE,39.0,37.85,68.75,67.25,1.5
141,09:29:57,22067,21800 PE,28.35,30.9,22300 CE,38.8,37.85,68.75,67.15,1.6
142,09:30:01,22065,21800 PE,28.5,30.9,22300 CE,38.3,37.85,68.75,66.8,1.95
143,09:30:04,22063,21800 PE,28.45,30.9,22300 CE,38.0,37.85,68.75,66.45,2.3
144,09:30:08,22063,21800 PE,28.65,30.9,22300 CE,37.7,37.85,68.75,66.35,2.4
145,09:30:11,22061,21800 PE,28.55,30.9,22300 CE,37.25,37.85,68.75,65.8,2.95
146,09:30:16,22059,21800 PE,29.0,30.9,22300 CE,36.65,37.85,68.75,65.65,3.1
147,09:30:19,22056,21800 PE,29.15,30.9,22300 CE,36.6,37.85,68.75,65.75,3.0
148,09:30:24,22059,21800 PE,29.15,30.9,22300 CE,36.95,37.85,68.75,66.1,2.65
149,09:30:27,22055,21800 PE,29.7,30.9,22300 CE,36.5,37.85,68.75,66.2,2.55
150,09:30:30,22055,21800 PE,29.75,30.9,22300 CE,36.5,37.85,68.75,66.25,2.5
151,09:30:34,22054,21800 PE,29.75,30.9,22300 CE,36.5,37.85,68.75,66.25,2.5
152,09:30:37,22054,21800 PE,29.65,30.9,22300 CE,36.55,37.85,68.75,66.2,2.55
153,09:30:41,22054,21800 PE,29.85,30.9,22300 CE,36.1,37.85,68.75,65.95,2.8
154,09:30:44,22052,21800 PE,30.2,30.9,22300 CE,36.0,37.85,68.75,66.2,2.55
155,09:30:48,22051,21800 PE,30.0,30.9,22300 CE,36.0,37.85,68.75,66.0,2.75
156,09:30:52,22052,21800 PE,29.95,30.9,22300 CE,36.2,37.85,68.75,66.15,2.6
157,09:30:55,22052,21800 PE,29.9,30.9,22300 CE,36.65,37.85,68.75,66.55,2.2
158,09:30:59,22055,21800 PE,29.3,30.9,22300 CE,36.95,37.85,68.75,66.25,2.5
159,09:31:02,22057,21800 PE,29.1,30.9,22300 CE,37.15,37.85,68.75,66.25,2.5
160,09:31:07,22059,21800 PE,29.05,30.9,22300 CE,37.4,37.85,68.75,66.45,2.3
161,09:31:10,22059,21800 PE,28.7,30.9,22300 CE,37.8,37.85,68.75,66.5,2.25
162,09:31:14,22060,21800 PE,28.8,30.9,22300 CE,37.65,37.85,68.75,66.45,2.3
163,09:31:17,22060,21800 PE,29.05,30.9,22300 CE,37.3,37.85,68.75,66.35,2.4
164,09:31:21,22058,21800 PE,29.4,30.9,22300 CE,36.9,37.85,68.75,66.3,2.45
165,09:31:24,22057,21800 PE,29.45,30.9,22300 CE,37.0,37.85,68.75,66.45,2.3
166,09:31:28,22058,21800 PE,29.4,30.9,22300 CE,36.85,37.85,68.75,66.25,2.5
167,09:31:31,22057,21800 PE,29.35,30.9,22300 CE,37.25,37.85,68.75,66.6,2.15
168,09:31:35,22060,21800 PE,29.25,30.9,22300 CE,37.5,37.85,68.75,66.75,2.0
169,09:31:39,22060,21800 PE,29.2,30.9,22300 CE,37.55,37.85,68.75,66.75,2.0
170,09:31:43,22064,21800 PE,28.85,30.9,22300 CE,37.75,37.85,68.75,66.6,2.15
171,09:31:46,22064,21800 PE,28.5,30.9,22300 CE,37.8,37.85,68.75,66.3,2.45
172,09:31:50,22063,21800 PE,28.65,30.9,22300 CE,37.7,37.85,68.75,66.35,2.4
173,09:31:53,22063,21800 PE,29.25,30.9,22300 CE,37.0,37.85,68.75,66.25,2.5
174,09:31:57,22061,21800 PE,29.5,30.9,22300 CE,36.5,37.85,68.75,66.0,2.75
175,09:32:00,22060,21800 PE,29.45,30.9,22300 CE,36.4,37.85,68.75,65.85,2.9
176,09:32:04,22058,21800 PE,29.65,30.9,22300 CE,36.0,37.85,68.75,65.65,3.1
177,09:32:07,22059,21800 PE,29.1,30.9,22300 CE,36.6,37.85,68.75,65.7,3.05
178,09:32:11,22059,21800 PE,29.5,30.9,22300 CE,36.25,37.85,68.75,65.75,3.0
179,09:32:14,22059,21800 PE,29.3,30.9,22300 CE,36.0,37.85,68.75,65.3,3.45
180,09:32:18,22057,21800 PE,29.35,30.9,22300 CE,35.7,37.85,68.75,65.05,3.7
181,09:32:21,22057,21800 PE,29.6,30.9,22300 CE,35.4,37.85,68.75,65.0,3.75
182,09:32:25,22057,21800 PE,29.5,30.9,22300 CE,35.15,37.85,68.75,64.65,4.1
183,09:32:29,22057,21800 PE,29.55,30.9,22300 CE,35.25,37.85,68.75,64.8,3.95
184,09:32:32,22057,21800 PE,29.6,30.9,22300 CE,35.25,37.85,68.75,64.85,3.9
185,09:32:35,22056,21800 PE,29.55,30.9,22300 CE,35.1,37.85,68.75,64.65,4.1
186,09:32:39,22054,21800 PE,29.75,30.9,22300 CE,34.7,37.85,68.75,64.45,4.3
187,09:32:43,22054,21800 PE,29.65,30.9,22300 CE,34.7,37.85,68.75,64.35,4.4
188,09:32:47,22055,21800 PE,29.35,30.9,22300 CE,35.1,37.85,68.75,64.45,4.3
189,09:32:50,22053,21800 PE,29.45,30.9,22300 CE,35.1,37.85,68.75,64.55,4.2
190,09:32:54,22052,21800 PE,29.9,30.9,22300 CE,34.3,37.85,68.75,64.2,4.55
191,09:32:58,22049,21800 PE,30.05,30.9,22300 CE,33.75,37.85,68.75,63.8,4.95
192,09:33:02,22048,21800 PE,29.9,30.9,22300 CE,33.85,37.85,68.75,63.75,5.0
193,09:33:05,22047,21800 PE,30.15,30.9,22300 CE,33.95,37.85,68.75,64.1,4.65
194,09:33:09,22048,21800 PE,30.05,30.9,22300 CE,34.15,37.85,68.75,64.2,4.55
195,09:33:12,22048,21800 PE,30.1,30.9,22300 CE,34.3,37.85,68.75,64.4,4.35
196,09:33:16,22048,21800 PE,30.05,30.9,22300 CE,33.95,37.85,68.75,64.0,4.75
197,09:33:19,22046,21800 PE,30.65,30.9,22300 CE,33.35,37.85,68.75,64.0,4.75
198,09:33:23,22042,21800 PE,30.9,30.9,22300 CE,32.25,37.85,68.75,63.15,5.6
199,09:33:27,22040,21800 PE,31.25,30.9,22300 CE,31.75,37.85,68.75,63.0,5.75
200,09:33:30,22038,21800 PE,31.45,30.9,22300 CE,31.35,37.85,68.75,62.8,5.95
201,09:33:35,22037,21800 PE,31.15,30.9,22300 CE,32.05,37.85,68.75,63.2,5.55
202,09:33:40,22039,21800 PE,30.65,30.9,22300 CE,33.0,37.85,68.75,63.65,5.1
203,09:33:44,22044,21800 PE,30.45,30.9,22300 CE,33.7,37.85,68.75,64.15,4.6
204,09:33:48,22043,21800 PE,30.45,30.9,22300 CE,33.6,37.85,68.75,64.05,4.7
205,09:33:51,22042,21800 PE,30.6,30.9,22300 CE,33.2,37.85,68.75,63.8,4.95
206,09:33:55,22041,21800 PE,30.85,30.9,22300 CE,32.85,37.85,68.75,63.7,5.05
207,09:33:58,22040,21800 PE,30.55,30.9,22300 CE,33.4,37.85,68.75,63.95,4.8
208,09:34:02,22042,21800 PE,30.5,30.9,22300 CE,33.65,37.85,68.75,64.15,4.6
209,09:34:06,22041,21800 PE,30.75,30.9,22300 CE,33.3,37.85,68.75,64.05,4.7
210,09:34:10,22040,21800 PE,31.0,30.9,22300 CE,33.0,37.85,68.75,64.0,4.75
211,09:34:14,22039,21800 PE,31.15,30.9,22300 CE,32.7,37.85,68.75,63.85,4.9
212,09:34:17,22039,21800 PE,31.15,30.9,22300 CE,32.65,37.85,68.75,63.8,4.95
213,09:34:20,22039,21800 PE,30.95,30.9,22300 CE,33.15,37.85,68.75,64.1,4.65
214,09:34:24,22040,21800 PE,30.9,30.9,22300 CE,33.15,37.85,68.75,64.05,4.7
215,09:34:28,22040,21800 PE,31.0,30.9,22300 CE,32.9,37.85,68.75,63.9,4.85
216,09:34:32,22038,21800 PE,31.05,30.9,22300 CE,33.05,37.85,68.75,64.1,4.65
217,09:34:36,22039,21800 PE,30.75,30.9,22300 CE,33.6,37.85,68.75,64.35,4.4
218,09:34:40,22044,21800 PE,30.3,30.9,22300 CE,33.8,37.85,68.75,64.1,4.65
219,09:34:44,22043,21800 PE,30.35,30.9,22300 CE,33.85,37.85,68.75,64.2,4.55
220,09:34:48,22044,21800 PE,30.5,30.9,22300 CE,34.0,37.85,68.75,64.5,4.25
221,09:34:51,22043,21800 PE,30.65,30.9,22300 CE,33.7,37.85,68.75,64.35,4.4
222,09:34:55,22043,21800 PE,30.75,30.9,22300 CE,33.55,37.85,68.75,64.3,4.45
223,09:34:58,22042,21800 PE,30.85,30.9,22300 CE,33.15,37.85,68.75,64.0,4.75
224,09:35:01,22039,21800 PE,31.35,30.9,22300 CE,32.7,37.85,68.75,64.05,4.7
225,09:35:04,22039,21800 PE,31.3,30.9,22300 CE,32.85,37.85,68.75,64.15,4.6
226,09:35:08,22036,21800 PE,31.5,30.9,22300 CE,32.15,37.85,68.75,63.65,5.1
227,09:35:12,22036,21800 PE,31.9,30.9,22300 CE,31.5,37.85,68.75,63.4,5.35
228,09:35:16,22032,21800 PE,32.15,30.9,22300 CE,31.85,37.85,68.75,64.0,4.75
229,09:35:20,22032,21800 PE,32.25,30.9,22300 CE,31.7,37.85,68.75,63.95,4.8
230,09:35:23,22031,21800 PE,32.45,30.9,22300 CE,31.4,37.85,68.75,63.85,4.9
231,09:35:26,22030,21800 PE,32.55,30.9,22300 CE,31.55,37.85,68.75,64.1,4.65
232,09:35:30,22030,21800 PE,32.45,30.9,22300 CE,31.75,37.85,68.75,64.2,4.55
233,09:35:34,22033,21800 PE,31.6,30.9,22300 CE,32.35,37.85,68.75,63.95,4.8
234,09:35:37,22034,21800 PE,31.85,30.9,22300 CE,32.35,37.85,68.75,64.2,4.55
235,09:35:41,22035,21800 PE,31.3,30.9,22300 CE,33.3,37.85,68.75,64.6,4.15
236,09:35:44,22038,21800 PE,30.95,30.9,22300 CE,33.5,37.85,68.75,64.45,4.3
237,09:35:48,22036,21800 PE,31.5,30.9,22300 CE,32.95,37.85,68.75,64.45,4.3
238,09:35:52,22030,21800 PE,32.4,30.9,22300 CE,31.85,37.85,68.75,64.25,4.5
239,09:35:56,22028,21800 PE,32.65,30.9,22300 CE,31.7,37.85,68.75,64.35,4.4
240,09:35:59,22026,21800 PE,33.0,30.9,22300 CE,30.7,37.85,68.75,63.7,5.05
241,09:36:03,22024,21800 PE,32.85,30.9,22250 CE,43.8,43.9,74.8,76.65,4.9
242,09:36:06,22022,21800 PE,33.3,30.9,22250 CE,42.85,43.9,74.8,76.15,5.4
243,09:36:10,22022,21800 PE,33.05,30.9,22250 CE,43.15,43.9,74.8,76.2,5.35
244,09:36:13,22021,21800 PE,33.15,30.9,22250 CE,42.85,43.9,74.8,76.0,5.55
245,09:36:17,22022,21800 PE,33.25,30.9,22250 CE,42.5,43.9,74.8,75.75,5.8
246,09:36:20,22023,21800 PE,32.95,30.9,22250 CE,43.1,43.9,74.8,76.05,5.5
247,09:36:23,22023,21800 PE,32.65,30.9,22250 CE,43.45,43.9,74.8,76.1,5.45
248,09:36:27,22024,21800 PE,32.45,30.9,22250 CE,43.55,43.9,74.8,76.0,5.55
249,09:36:30,22025,21800 PE,32.1,30.9,22250 CE,44.15,43.9,74.8,76.25,5.3
250,09:36:34,22028,21800 PE,32.05,30.9,22250 CE,44.2,43.9,74.8,76.25,5.3
251,09:36:37,22028,21800 PE,31.8,30.9,22250 CE,44.1,43.9,74.8,75.9,5.65
252,09:36:41,22029,21800 PE,31.75,30.9,22250 CE,44.1,43.9,74.8,75.85,5.7
253,09:36:45,22028,21800 PE,32.4,30.9,22250 CE,44.2,43.9,74.8,76.6,4.95
254,09:36:48,22027,21800 PE,32.8,30.9,22250 CE,43.8,43.9,74.8,76.6,4.95
255,09:36:52,22027,21800 PE,32.5,30.9,22250 CE,44.15,43.9,74.8,76.65,4.9
256,09:36:56,22028,21800 PE,32.6,30.9,22250 CE,44.25,43.9,74.8,76.85,4.7
257,09:37:00,22030,21800 PE,32.6,30.9,22250 CE,44.35,43.9,74.8,76.95,4.6
258,09:37:03,22030,21800 PE,32.35,30.9,22250 CE,44.7,43.9,74.8,77.05,4.5
259,09:37:06,22030,21800 PE,32.15,30.9,22250 CE,44.7,43.9,74.8,76.85,4.7
260,09:37:10,22030,21800 PE,31.95,30.9,22250 CE,44.85,43.9,74.8,76.8,4.75
261,09:37:13,22030,21800 PE,32.05,30.9,22250 CE,44.8,43.9,74.8,76.85,4.7
262,09:37:17,22034,21800 PE,31.75,30.9,22250 CE,45.3,43.9,74.8,77.05,4.5
263,09:37:20,22032,21800 PE,31.7,30.9,22250 CE,45.25,43.9,74.8,76.95,4.6
264,09:37:24,22031,21800 PE,31.65,30.9,22250 CE,45.55,43.9,74.8,77.2,4.35
265,09:37:27,22033,21800 PE,31.6,30.9,22250 CE,45.45,43.9,74.8,77.05,4.5
266,09:37:30,22032,21800 PE,32.0,30.9,22250 CE,44.65,43.9,74.8,76.65,4.9
267,09:37:33,22031,21800 PE,32.1,30.9,22250 CE,44.7,43.9,74.8,76.8,4.75
268,09:37:37,22030,21800 PE,32.45,30.9,22250 CE,44.1,43.9,74.8,76.55,5.0
269,09:37:40,22029,21800 PE,32.9,30.9,22250 CE,43.7,43.9,74.8,76.6,4.95
270,09:37:44,22028,21800 PE,32.8,30.9,22250 CE,43.7,43.9,74.8,76.5,5.05
