09:25:48 | 22250 PE current:42.9 entry:43.9 | 22750 CE current:41.25 entry:41.95 | PNL = 1.7
09:25:52 | 22250 PE current:42.2 entry:43.9 | 22750 CE current:41.35 entry:41.95 | PNL = 2.3
09:25:56 | 22250 PE current:42.0 entry:43.9 | 22750 CE current:41.9 entry:41.95 | PNL = 1.95
09:25:59 | 22250 PE current:41.4 entry:43.9 | 22750 CE current:42.45 entry:41.95 | PNL = 2.0
09:26:02 | 22250 PE current:41.2 entry:43.9 | 22750 CE current:41.9 entry:41.95 | PNL = 2.75
09:26:06 | 22250 PE current:40.85 entry:43.9 | 22750 CE current:41.85 entry:41.95 | PNL = 3.15
09:26:10 | 22250 PE current:40.55 entry:43.9 | 22750 CE current:42.7 entry:41.95 | PNL = 2.6
09:26:13 | 22250 PE current:40.45 entry:43.9 | 22750 CE current:42.9 entry:41.95 | PNL = 2.5
09:26:16 | 22250 PE current:40.65 entry:43.9 | 22750 CE current:42.65 entry:41.95 | PNL = 2.55
09:26:20 | 22250 PE current:40.3 entry:43.9 | 22750 CE current:43.2 entry:41.95 | PNL = 2.35
09:26:23 | 22250 PE current:40.25 entry:43.9 | 22750 CE current:43.15 entry:41.95 | PNL = 2.45
09:26:27 | 22250 PE current:40.5 entry:43.9 | 22750 CE current:42.75 entry:41.95 | PNL = 2.6
09:26:30 | 22250 PE current:41.0 entry:43.9 | 22750 CE current:42.65 entry:41.95 | PNL = 2.2
09:26:33 | 22250 PE current:40.4 entry:43.9 | 22750 CE current:43.7 entry:41.95 | PNL = 1.75
09:26:36 | 22250 PE current:40.45 entry:43.9 | 22750 CE current:44.0 entry:41.95 | PNL = 1.4
09:26:40 | 22250 PE current:40.35 entry:43.9 | 22750 CE current:43.8 entry:41.95 | PNL = 1.7
09:26:43 | 22250 PE current:40.2 entry:43.9 | 22750 CE current:44.9 entry:41.95 | PNL = 0.75
09:26:48 | 22250 PE current:40.1 entry:43.9 | 22750 CE current:44.7 entry:41.95 | PNL = 1.05
09:26:51 | 22250 PE current:40.05 entry:43.9 | 22750 CE current:45.05 entry:41.95 | PNL = 0.75
09:26:56 | 22250 PE current:40.2 entry:43.9 | 22750 CE current:44.35 entry:41.95 | PNL = 1.3
09:27:00 | 22250 PE current:40.3 entry:43.9 | 22750 CE current:44.35 entry:41.95 | PNL = 1.2
09:27:04 | 22250 PE current:39.95 entry:43.9 | 22750 CE current:44.45 entry:41.95 | PNL = 1.45
09:27:08 | 22250 PE current:40.2 entry:43.9 | 22750 CE current:44.3 entry:41.95 | PNL = 1.35
09:27:11 | 22250 PE current:40.9 entry:43.9 | 22750 CE current:43.6 entry:41.95 | PNL = 1.35
09:27:15 | 22250 PE current:40.9 entry:43.9 | 22750 CE current:43.05 entry:41.95 | PNL = 1.9
09:27:19 | 22250 PE current:40.8 entry:43.9 | 22750 CE current:43.3 entry:41.95 | PNL = 1.75
09:27:23 | 22250 PE current:40.7 entry:43.9 | 22750 CE current:43.5 entry:41.95 | PNL = 1.65
09:27:26 | 22250 PE current:40.6 entry:43.9 | 22750 CE current:43.6 entry:41.95 | PNL = 1.65
09:27:29 | 22250 PE current:40.95 entry:43.9 | 22750 CE current:43.2 entry:41.95 | PNL = 1.7
09:27:33 | 22250 PE current:41.3 entry:43.9 | 22750 CE current:42.85 entry:41.95 | PNL = 1.7
09:27:36 | 22250 PE current:41.25 entry:43.9 | 22750 CE current:42.85 entry:41.95 | PNL = 1.75
09:27:40 | 22250 PE current:41.4 entry:43.9 | 22750 CE current:42.15 entry:41.95 | PNL = 2.3
09:27:43 | 22250 PE current:41.2 entry:43.9 | 22750 CE current:42.95 entry:41.95 | PNL = 1.7
09:27:46 | 22250 PE current:41.35 entry:43.9 | 22750 CE current:42.2 entry:41.95 | PNL = 2.3
09:27:50 | 22250 PE current:41.4 entry:43.9 | 22750 CE current:42.7 entry:41.95 | PNL = 1.75
09:27:54 | 22250 PE current:41.15 entry:43.9 | 22750 CE current:42.4 entry:41.95 | PNL = 2.3
09:27:57 | 22250 PE current:41.35 entry:43.9 | 22750 CE current:41.85 entry:41.95 | PNL = 2.65
09:28:01 | 22250 PE current:41.4 entry:43.9 | 22750 CE current:41.55 entry:41.95 | PNL = 2.9
09:28:05 | 22250 PE current:41.25 entry:43.9 | 22750 CE current:41.1 entry:41.95 | PNL = 3.5
09:28:08 | 22250 PE current:41.55 entry:43.9 | 22750 CE current:41.25 entry:41.95 | PNL = 3.05
09:28:12 | 22250 PE current:41.85 entry:43.9 | 22750 CE current:40.65 entry:41.95 | PNL = 3.35
09:28:15 | 22250 PE current:41.4 entry:43.9 | 22750 CE current:41.1 entry:41.95 | PNL = 3.35
09:28:19 | 22250 PE current:41.8 entry:43.9 | 22750 CE current:40.65 entry:41.95 | PNL = 3.4
09:28:22 | 22250 PE current:41.7 entry:43.9 | 22750 CE current:40.5 entry:41.95 | PNL = 3.65
09:28:25 | 22250 PE current:41.9 entry:43.9 | 22750 CE current:40.05 entry:41.95 | PNL = 3.9
09:28:29 | 22250 PE current:42.05 entry:43.9 | 22750 CE current:39.75 entry:41.95 | PNL = 4.05
09:28:32 | 22250 PE current:41.9 entry:43.9 | 22750 CE current:40.15 entry:41.95 | PNL = 3.8
09:28:36 | 22250 PE current:42.15 entry:43.9 | 22750 CE current:39.95 entry:41.95 | PNL = 3.75
09:28:40 | 22250 PE current:42.35 entry:43.9 | 22750 CE current:39.5 entry:41.95 | PNL = 4.0
09:28:44 | 22250 PE current:42.7 entry:43.9 | 22750 CE current:38.7 entry:41.95 | PNL = 4.45
09:28:48 | 22250 PE current:43.5 entry:43.9 | 22750 CE current:37.5 entry:41.95 | PNL = 4.85
09:28:52 | 22250 PE current:43.6 entry:43.9 | 22750 CE current:37.8 entry:41.95 | PNL = 4.45
09:28:56 | 22250 PE current:43.05 entry:43.9 | 22750 CE current:38.8 entry:41.95 | PNL = 4.0
09:28:59 | 22250 PE current:43.1 entry:43.9 | 22750 CE current:38.85 entry:41.95 | PNL = 3.9
09:29:03 | 22250 PE current:43.45 entry:43.9 | 22750 CE current:38.2 entry:41.95 | PNL = 4.2
09:29:06 | 22250 PE current:43.65 entry:43.9 | 22750 CE current:38.55 entry:41.95 | PNL = 3.65
09:29:09 | 22250 PE current:43.2 entry:43.9 | 22750 CE current:39.0 entry:41.95 | PNL = 3.65
09:29:12 | 22250 PE current:43.3 entry:43.9 | 22750 CE current:39.0 entry:41.95 | PNL = 3.55
09:29:16 | 22250 PE current:43.85 entry:43.9 | 22750 CE current:38.45 entry:41.95 | PNL = 3.55
09:29:19 | 22250 PE current:43.85 entry:43.9 | 22750 CE current:38.45 entry:41.95 | PNL = 3.55
09:29:22 | 22250 PE current:43.75 entry:43.9 | 22750 CE current:38.7 entry:41.95 | PNL = 3.4
09:29:26 | 22250 PE current:43.7 entry:43.9 | 22750 CE current:38.55 entry:41.95 | PNL = 3.6
09:29:30 | 22250 PE current:43.9 entry:43.9 | 22750 CE current:38.3 entry:41.95 | PNL = 3.65
09:29:33 | 22250 PE current:43.3 entry:43.9 | 22750 CE current:39.25 entry:41.95 | PNL = 3.3
09:29:37 | 22250 PE current:42.85 entry:43.9 | 22750 CE current:39.65 entry:41.95 | PNL = 3.35
09:29:40 | 22250 PE current:43.35 entry:43.9 | 22750 CE current:39.2 entry:41.95 | PNL = 3.3
09:29:44 | 22250 PE current:43.85 entry:43.9 | 22750 CE current:39.15 entry:41.95 | PNL = 2.85
09:29:47 | 22250 PE current:43.85 entry:43.9 | 22750 CE current:39.2 entry:41.95 | PNL = 2.8
09:29:51 | 22250 PE current:43.85 entry:43.9 | 22750 CE current:39.15 entry:41.95 | PNL = 2.85
09:29:54 | 22250 PE current:43.7 entry:43.9 | 22750 CE current:39.15 entry:41.95 | PNL = 3.0
09:29:57 | 22250 PE current:43.15 entry:43.9 | 22750 CE current:39.45 entry:41.95 | PNL = 3.25
09:30:01 | 22250 PE current:43.35 entry:43.9 | 22750 CE current:39.15 entry:41.95 | PNL = 3.35
09:30:05 | 22250 PE current:43.0 entry:43.9 | 22750 CE current:39.45 entry:41.95 | PNL = 3.4
09:30:09 | 22250 PE current:42.9 entry:43.9 | 22750 CE current:39.35 entry:41.95 | PNL = 3.6
09:30:12 | 22250 PE current:42.8 entry:43.9 | 22750 CE current:39.5 entry:41.95 | PNL = 3.55
09:30:15 | 22250 PE current:42.7 entry:43.9 | 22750 CE current:39.7 entry:41.95 | PNL = 3.45
09:30:19 | 22250 PE current:42.0 entry:43.9 | 22750 CE current:39.85 entry:41.95 | PNL = 4.0
09:30:22 | 22250 PE current:41.95 entry:43.9 | 22750 CE current:40.25 entry:41.95 | PNL = 3.65
09:30:26 | 22250 PE current:41.7 entry:43.9 | 22750 CE current:40.6 entry:41.95 | PNL = 3.55
09:30:30 | 22250 PE current:41.8 entry:43.9 | 22750 CE current:40.5 entry:41.95 | PNL = 3.55
09:30:34 | 22250 PE current:41.4 entry:43.9 | 22750 CE current:41.25 entry:41.95 | PNL = 3.2
09:30:37 | 22250 PE current:41.25 entry:43.9 | 22750 CE current:41.75 entry:41.95 | PNL = 2.85
09:30:40 | 22250 PE current:40.85 entry:43.9 | 22750 CE current:41.2 entry:41.95 | PNL = 3.8
09:30:44 | 22250 PE current:40.95 entry:43.9 | 22750 CE current:41.9 entry:41.95 | PNL = 3.0
09:30:48 | 22250 PE current:41.6 entry:43.9 | 22750 CE current:41.2 entry:41.95 | PNL = 3.05
09:30:51 | 22250 PE current:41.6 entry:43.9 | 22750 CE current:41.4 entry:41.95 | PNL = 2.85
09:30:55 | 22250 PE current:41.25 entry:43.9 | 22750 CE current:41.7 entry:41.95 | PNL = 2.9
09:30:58 | 22250 PE current:41.45 entry:43.9 | 22750 CE current:41.55 entry:41.95 | PNL = 2.85
09:31:02 | 22250 PE current:41.2 entry:43.9 | 22750 CE current:41.4 entry:41.95 | PNL = 3.25
09:31:05 | 22250 PE current:41.35 entry:43.9 | 22750 CE current:41.8 entry:41.95 | PNL = 2.7
09:31:09 | 22250 PE current:40.85 entry:43.9 | 22750 CE current:41.75 entry:41.95 | PNL = 3.25
09:31:12 | 22250 PE current:41.55 entry:43.9 | 22750 CE current:40.75 entry:41.95 | PNL = 3.55
09:31:16 | 22250 PE current:42.3 entry:43.9 | 22750 CE current:40.55 entry:41.95 | PNL = 3.0
09:31:20 | 22250 PE current:42.05 entry:43.9 | 22750 CE current:40.9 entry:41.95 | PNL = 2.9
09:31:23 | 22250 PE current:42.05 entry:43.9 | 22750 CE current:41.15 entry:41.95 | PNL = 2.65
09:31:27 | 22250 PE current:41.4 entry:43.9 | 22750 CE current:41.15 entry:41.95 | PNL = 3.3
09:31:30 | 22250 PE current:41.35 entry:43.9 | 22750 CE current:41.55 entry:41.95 | PNL = 2.95
09:31:33 | 22250 PE current:41.6 entry:43.9 | 22750 CE current:40.9 entry:41.95 | PNL = 3.35
09:31:37 | 22250 PE current:41.6 entry:43.9 | 22750 CE current:41.2 entry:41.95 | PNL = 3.05
09:31:41 | 22250 PE current:41.6 entry:43.9 | 22750 CE current:40.95 entry:41.95 | PNL = 3.3
09:31:44 | 22250 PE current:41.8 entry:43.9 | 22750 CE current:40.8 entry:41.95 | PNL = 3.25
09:31:48 | 22250 PE current:41.7 entry:43.9 | 22750 CE current:40.95 entry:41.95 | PNL = 3.2
09:31:51 | 22250 PE current:41.65 entry:43.9 | 22750 CE current:41.0 entry:41.95 | PNL = 3.2
09:31:55 | 22250 PE current:41.5 entry:43.9 | 22750 CE current:41.2 entry:41.95 | PNL = 3.15
09:31:59 | 22250 PE current:41.35 entry:43.9 | 22750 CE current:41.25 entry:41.95 | PNL = 3.25
09:32:02 | 22250 PE current:41.0 entry:43.9 | 22750 CE current:41.05 entry:41.95 | PNL = 3.8
09:32:06 | 22250 PE current:41.35 entry:43.9 | 22750 CE current:40.6 entry:41.95 | PNL = 3.9
09:32:10 | 22250 PE current:41.25 entry:43.9 | 22750 CE current:40.8 entry:41.95 | PNL = 3.8
09:32:13 | 22250 PE current:40.75 entry:43.9 | 22750 CE current:41.2 entry:41.95 | PNL = 3.9
09:32:17 | 22250 PE current:40.05 entry:43.9 | 22750 CE current:41.75 entry:41.95 | PNL = 4.05
09:32:20 | 22250 PE current:39.9 entry:43.9 | 22750 CE current:42.1 entry:41.95 | PNL = 3.85
09:32:23 | 22250 PE current:39.95 entry:43.9 | 22750 CE current:41.85 entry:41.95 | PNL = 4.05
09:32:27 | 22250 PE current:39.8 entry:43.9 | 22750 CE current:42.15 entry:41.95 | PNL = 3.9
09:32:31 | 22250 PE current:39.75 entry:43.9 | 22750 CE current:42.1 entry:41.95 | PNL = 4.0
09:32:34 | 22250 PE current:40.05 entry:43.9 | 22750 CE current:41.75 entry:41.95 | PNL = 4.05
09:32:37 | 22250 PE current:40.05 entry:43.9 | 22750 CE current:42.1 entry:41.95 | PNL = 3.7
09:32:42 | 22250 PE current:39.25 entry:43.9 | 22750 CE current:42.85 entry:41.95 | PNL = 3.75
09:32:45 | 22250 PE current:39.2 entry:43.9 | 22750 CE current:42.5 entry:41.95 | PNL = 4.15
09:32:48 | 22250 PE current:39.6 entry:43.9 | 22750 CE current:42.3 entry:41.95 | PNL = 3.95
09:32:52 | 22250 PE current:39.55 entry:43.9 | 22750 CE current:42.3 entry:41.95 | PNL = 4.0
09:32:55 | 22250 PE current:39.4 entry:43.9 | 22750 CE current:42.75 entry:41.95 | PNL = 3.7
09:32:59 | 22250 PE current:39.65 entry:43.9 | 22750 CE current:42.45 entry:41.95 | PNL = 3.75
09:33:03 | 22250 PE current:40.1 entry:43.9 | 22750 CE current:41.7 entry:41.95 | PNL = 4.05
09:33:06 | 22250 PE current:40.15 entry:43.9 | 22750 CE current:41.8 entry:41.95 | PNL = 3.9
09:33:10 | 22250 PE current:40.5 entry:43.9 | 22750 CE current:41.6 entry:41.95 | PNL = 3.75
09:33:13 | 22250 PE current:41.05 entry:43.9 | 22750 CE current:40.75 entry:41.95 | PNL = 4.05
09:33:17 | 22250 PE current:40.95 entry:43.9 | 22750 CE current:40.4 entry:41.95 | PNL = 4.5
09:33:21 | 22250 PE current:40.5 entry:43.9 | 22750 CE current:41.8 entry:41.95 | PNL = 3.55
09:33:24 | 22250 PE current:40.45 entry:43.9 | 22750 CE current:41.55 entry:41.95 | PNL = 3.85
09:33:28 | 22250 PE current:40.3 entry:43.9 | 22750 CE current:41.6 entry:41.95 | PNL = 3.95
09:33:31 | 22250 PE current:40.5 entry:43.9 | 22750 CE current:41.2 entry:41.95 | PNL = 4.15
09:33:35 | 22250 PE current:40.2 entry:43.9 | 22750 CE current:41.85 entry:41.95 | PNL = 3.8
09:33:38 | 22250 PE current:40.2 entry:43.9 | 22750 CE current:41.45 entry:41.95 | PNL = 4.2
09:33:41 | 22250 PE current:40.6 entry:43.9 | 22750 CE current:41.1 entry:41.95 | PNL = 4.15
09:33:45 | 22250 PE current:40.2 entry:43.9 | 22750 CE current:41.5 entry:41.95 | PNL = 4.15
09:33:48 | 22250 PE current:40.15 entry:43.9 | 22750 CE current:41.45 entry:41.95 | PNL = 4.25
09:33:52 | 22250 PE current:39.7 entry:43.9 | 22750 CE current:41.95 entry:41.95 | PNL = 4.2
09:33:55 | 22250 PE current:40.15 entry:43.9 | 22750 CE current:41.55 entry:41.95 | PNL = 4.15
09:33:58 | 22250 PE current:40.65 entry:43.9 | 22750 CE current:41.0 entry:41.95 | PNL = 4.2
09:34:02 | 22250 PE current:40.5 entry:43.9 | 22750 CE current:41.05 entry:41.95 | PNL = 4.3
09:34:05 | 22250 PE current:40.6 entry:43.9 | 22750 CE current:40.75 entry:41.95 | PNL = 4.5
09:34:08 | 22250 PE current:40.85 entry:43.9 | 22750 CE current:40.7 entry:41.95 | PNL = 4.3
09:34:12 | 22250 PE current:40.2 entry:43.9 | 22750 CE current:41.75 entry:41.95 | PNL = 3.9
09:34:15 | 22250 PE current:39.95 entry:43.9 | 22750 CE current:41.6 entry:41.95 | PNL = 4.3
09:34:18 | 22250 PE current:40.0 entry:43.9 | 22750 CE current:41.45 entry:41.95 | PNL = 4.4
09:34:22 | 22250 PE current:39.45 entry:43.9 | 22750 CE current:41.6 entry:41.95 | PNL = 4.8
09:34:25 | 22250 PE current:39.85 entry:43.9 | 22750 CE current:41.2 entry:41.95 | PNL = 4.8
09:34:29 | 22250 PE current:39.9 entry:43.9 | 22750 CE current:41.3 entry:41.95 | PNL = 4.65
09:34:32 | 22250 PE current:40.4 entry:43.9 | 22750 CE current:40.7 entry:41.95 | PNL = 4.75
09:34:36 | 22250 PE current:39.85 entry:43.9 | 22750 CE current:40.95 entry:41.95 | PNL = 5.05
09:34:39 | 22250 PE current:39.75 entry:43.9 | 22750 CE current:41.05 entry:41.95 | PNL = 5.05
09:34:43 | 22250 PE current:40.0 entry:43.9 | 22750 CE current:41.0 entry:41.95 | PNL = 4.85
09:34:47 | 22250 PE current:39.45 entry:43.9 | 22750 CE current:41.3 entry:41.95 | PNL = 5.1
09:34:50 | 22250 PE current:39.4 entry:43.9 | 22750 CE current:41.3 entry:41.95 | PNL = 5.15
09:34:53 | 22250 PE current:39.4 entry:43.9 | 22750 CE current:41.2 entry:41.95 | PNL = 5.25
09:34:57 | 22250 PE current:39.05 entry:43.9 | 22750 CE current:41.5 entry:41.95 | PNL = 5.3
09:35:00 | 22250 PE current:38.8 entry:43.9 | 22750 CE current:41.9 entry:41.95 | PNL = 5.15
09:35:03 | 22250 PE current:38.7 entry:43.9 | 22750 CE current:42.0 entry:41.95 | PNL = 5.15
09:35:07 | 22250 PE current:37.9 entry:43.9 | 22750 CE current:42.5 entry:41.95 | PNL = 5.45
09:35:11 | 22250 PE current:38.15 entry:43.9 | 22750 CE current:42.65 entry:41.95 | PNL = 5.05
09:35:15 | 22250 PE current:37.35 entry:43.9 | 22750 CE current:43.7 entry:41.95 | PNL = 4.8
09:35:19 | 22250 PE current:36.6 entry:43.9 | 22750 CE current:44.7 entry:41.95 | PNL = 4.55
Changing Strikes | Exited 22750 CE at 45.15 and entered 22800 CE at 33.85
09:35:23 | 22250 PE current:35.8 entry:43.9 | 22800 CE current:33.75 entry:33.85 | PNL = 5.0
09:35:26 | 22250 PE current:36.5 entry:43.9 | 22800 CE current:33.15 entry:33.85 | PNL = 4.9
09:35:30 | 22250 PE current:37.25 entry:43.9 | 22800 CE current:32.85 entry:33.85 | PNL = 4.45
09:35:33 | 22250 PE current:36.15 entry:43.9 | 22800 CE current:33.55 entry:33.85 | PNL = 4.85
09:35:37 | 22250 PE current:36.1 entry:43.9 | 22800 CE current:33.8 entry:33.85 | PNL = 4.65
09:35:40 | 22250 PE current:36.6 entry:43.9 | 22800 CE current:33.1 entry:33.85 | PNL = 4.85
