09:20:44 | 21800 PE current:32.55 entry:30.9 | 22300 CE current:36.05 entry:37.85 | PNL = 0.15
09:20:48 | 21800 PE current:32.55 entry:30.9 | 22300 CE current:36.05 entry:37.85 | PNL = 0.15
09:20:51 | 21800 PE current:32.45 entry:30.9 | 22300 CE current:36.3 entry:37.85 | PNL = 0.0
09:20:56 | 21800 PE current:32.4 entry:30.9 | 22300 CE current:36.5 entry:37.85 | PNL = -0.15
09:21:01 | 21800 PE current:32.2 entry:30.9 | 22300 CE current:36.7 entry:37.85 | PNL = -0.15
09:21:05 | 21800 PE current:31.75 entry:30.9 | 22300 CE current:36.6 entry:37.85 | PNL = 0.4
09:21:09 | 21800 PE current:31.4 entry:30.9 | 22300 CE current:37.15 entry:37.85 | PNL = 0.2
09:21:13 | 21800 PE current:30.8 entry:30.9 | 22300 CE current:37.7 entry:37.85 | PNL = 0.25
09:21:17 | 21800 PE current:30.85 entry:30.9 | 22300 CE current:37.65 entry:37.85 | PNL = 0.25
09:21:22 | 21800 PE current:31.65 entry:30.9 | 22300 CE current:36.8 entry:37.85 | PNL = 0.3
09:21:26 | 21800 PE current:31.3 entry:30.9 | 22300 CE current:36.9 entry:37.85 | PNL = 0.55
09:21:30 | 21800 PE current:31.6 entry:30.9 | 22300 CE current:36.55 entry:37.85 | PNL = 0.6
09:21:33 | 21800 PE current:31.45 entry:30.9 | 22300 CE current:36.55 entry:37.85 | PNL = 0.75
09:21:37 | 21800 PE current:31.25 entry:30.9 | 22300 CE current:36.8 entry:37.85 | PNL = 0.7
09:21:40 | 21800 PE current:32.0 entry:30.9 | 22300 CE current:36.3 entry:37.85 | PNL = 0.45
09:21:44 | 21800 PE current:31.8 entry:30.9 | 22300 CE current:36.15 entry:37.85 | PNL = 0.8
09:21:49 | 21800 PE current:31.65 entry:30.9 | 22300 CE current:36.7 entry:37.85 | PNL = 0.4
09:21:53 | 21800 PE current:31.6 entry:30.9 | 22300 CE current:36.1 entry:37.85 | PNL = 1.05
09:21:57 | 21800 PE current:31.25 entry:30.9 | 22300 CE current:36.45 entry:37.85 | PNL = 1.05
09:22:01 | 21800 PE current:31.25 entry:30.9 | 22300 CE current:36.7 entry:37.85 | PNL = 0.8
09:22:06 | 21800 PE current:30.85 entry:30.9 | 22300 CE current:36.9 entry:37.85 | PNL = 1.0
09:22:10 | 21800 PE current:30.7 entry:30.9 | 22300 CE current:37.4 entry:37.85 | PNL = 0.65
09:22:13 | 21800 PE current:30.9 entry:30.9 | 22300 CE current:37.05 entry:37.85 | PNL = 0.8
09:22:17 | 21800 PE current:30.7 entry:30.9 | 22300 CE current:37.4 entry:37.85 | PNL = 0.65
09:22:21 | 21800 PE current:30.75 entry:30.9 | 22300 CE current:37.3 entry:37.85 | PNL = 0.7
09:22:25 | 21800 PE current:31.0 entry:30.9 | 22300 CE current:36.7 entry:37.85 | PNL = 1.05
09:22:28 | 21800 PE current:31.4 entry:30.9 | 22300 CE current:36.3 entry:37.85 | PNL = 1.05
09:22:32 | 21800 PE current:31.4 entry:30.9 | 22300 CE current:36.15 entry:37.85 | PNL = 1.2
09:22:36 | 21800 PE current:31.15 entry:30.9 | 22300 CE current:36.55 entry:37.85 | PNL = 1.05
09:22:40 | 21800 PE current:31.55 entry:30.9 | 22300 CE current:36.0 entry:37.85 | PNL = 1.2
